Pos Office Branch,User,Reviews,Rate,tanggal_review
kantor pos pusat surabaya kebonrojo,narty nartyna,"pengiriman lemot pdhl sma2 surabaya smp 1 minggu ,kurir nya ngapain aja sih pdhl kita ini byr lho...mohon d perbaiki lg dan brg2 yg kita kirim spy cpt sampek",1,2021-08-15
kantor pos pusat surabaya kebonrojo,masagus imaduddin,"kebonrojo, karena disitu dulunya kebunnya para raja-raja dan tugu pahlawan adalah alun-alun nya kota surabaya.

kantor pos ini dulunya adalah sekolahnya bung karno  (yang belum tahu, soekarno itu lahir di surabaya bukan blitar) . namanya hbs (hogere burger school).",5,2019-08-15
kantor pos pusat surabaya kebonrojo,rafli duatinova,"pelayanan bsu disini hanya dilayani 1 loket, loketnya istirahat otomatis harus nunggu. istirahatnya lama lagi :')",2,2023-08-15
kantor pos pusat surabaya kebonrojo,fatchur rohman,"pengalaman yg tdk mengenakkan. mau telpon call cenderung pos besar menyambung, diangkat langsung dimatikan.",2,2023-08-15
kantor pos pusat surabaya kebonrojo,skolastika lilienasih kurniawati,"di kantor pos ini juga menjual souvenir2 seperti mata uang lama, perangko dengan gambar2 unik, salah satunya seperti perangko yang bergambar tentang kota2 tua yang ada di indonesia.",3,2019-08-15
kantor pos pusat surabaya kebonrojo,setia,selayaknya kantor pos. tapi sudah renovasi jadi bagus sekarang. lumayan rame depannya karna orang jualan.,5,2023-08-15
kantor pos pusat surabaya kebonrojo,hendrik kurniawan,"sangat mengecewakan. paket ems sdh tiba hari selasa di kantor pos, namun sama sekali tidak diantar ke tujuan",1,2020-08-15
kantor pos pusat surabaya kebonrojo,rony harlieanto,pelayanan bagus dan cepat. apalagi setelah pake sistem antri eleltronik. antri gak.perlu berbaris. cukup.duduk saja menunggu. tempat duduk yg di sedialan juga banyak. parkiran juga luas,4,2017-08-15
kantor pos pusat surabaya kebonrojo,m faiq,mau tanya kenapa paket sya belum di antar sya pesan dari kota jombang itu suda sampai di kartor pos pusat surabaya seharusnya dari tadi sya nerima paket sya ini kenapa belum di kirim ke sya,5,2021-08-15
kantor pos pusat surabaya kebonrojo,syarifah f fadillah,"terbaiiklah ngirim surat keluar negeri dan dalan negeri alhamdulillah ngga sampe sebulan nyampe selebihnya emang ada yg telat tapi terpercaya dan pelayanannya juga cepat, terus tingkatkan!",5,2018-08-15
kantor pos pusat surabaya kebonrojo,rudy prayitno (rudy sp),kantor pos besar jalan kebon rojo no.10 pernah menjadi kantor adipati kota surabaya pada jaman belanda. bung karno pernah bersekolah di sma (dulu hbs) di tempat ini. pada saat itu bung karno berguru dan mengaji pada hos tjokroaminoto di jalan peneleh vii/29-31 surabaya.,5,2018-08-15
kantor pos pusat surabaya kebonrojo,mahendra _,"jika alamat tidak diketemukan yaa tolonglah ditelpon masa gak ketemu trus ditimbun digudang pos..
saya sudah menulis alamat dngn jelas di tokped tetapi memang seller salah nulis alamatnya.. trs jika ada alamat tidak ketemu trus usaha pos selanjutnya apaa yaaa ??? apa cm diam dan jika tidak diambil dalam kurun waktu tertentu maka barang jadi milik poss.. tolonglah pelayanan diperbaiki.. btw ongkir pos ini bisa dikatakan sama seperti jne dan jnt loo yg memang orng tau jne dan jnt pelayaanan nya lebih top",1,2019-08-15
kantor pos pusat surabaya kebonrojo,nina febri,suasana dan bangunan disini klasik dan vintage seru khas kota lama. bisa sekalian foto-foto kalo lagi kirim barang atau dokumen .,5,2017-08-15
kantor pos pusat surabaya kebonrojo,hanifah ummu choir,"parah pelayanan sangat buruk, bahakan melakukan penggaduan di no tertera sampai berkali2 dan akhirnya di angkat malah mbak nya tidak mau menyebutkan nama dan malah langsung mematikan. tanpa ada solusinya. benar2 parahhh.",1,2021-08-15
kantor pos pusat surabaya kebonrojo,anita sandi,"sangat buruk,paket di tahan 3 hari gak segera dikirim..klo ada kendala tolong dong penerima di telf ...ini gak ada telf gak ada tiba² paket di tahan.",1,2021-08-15
kantor pos pusat surabaya kebonrojo,ghora vira amarendra,pelayanan bagus sayang toilet pelanggan cuma 1 dan tak terawat. jadi kalau ke toilet antri panjang dlu dengan pelanggan lain dan supir angkot serta tukang becak,3,2017-08-15
kantor pos pusat surabaya kebonrojo,saulius tri santoso,"gedung dari luar masih memprsona didalam juga bersih ,jika ditambah tanaman atau pohon buah langka munkin akan lbh menarik",4,2022-08-15
kantor pos pusat surabaya kebonrojo,ilfi karichma yunita,"kesini utk ambil str . menemui petugas keamanan, sy lgsg diberi arahan menuju tempat yg menyimpan str saya .terima kasih banyak",5,2022-08-15
kantor pos pusat surabaya kebonrojo,mustaid binis soen,maaf...mau tanya...pelayanan western union apa sudah normal...kemari sya mau ambil kiriiman uang kata nya lg trouble...tlng info nya...trmksh,2,2020-08-15
kantor pos pusat surabaya kebonrojo,tri santoso,"paket saya ke samarinda kok gak sampe sampe ini udah mau lewat 7 hari, status di surabaya masih. tolong dong gimana ini",1,2023-08-15
kantor pos pusat surabaya kebonrojo,lingga 1809,kantor pos paling bersejarah di kota pahlawan serta salah satu sarana untuk mengirim barang dari / ke luar negeri,5,2018-08-15
kantor pos pusat surabaya kebonrojo,nurhady muhammad,"mengecewakan banget
barang udh 2 minggu gk dianter”
ngendok di kantor
pelaynan buruk
ditelfon gk pernah direspon
bad",1,2023-08-15
kantor pos pusat surabaya kebonrojo,firda diva yulivia,"pegawai dan kurir posnya kooperatif sekali saat ada keluhan, sehingga masalah terselesaikan dengan baik, terima kasih",5,2017-08-15
kantor pos pusat surabaya kebonrojo,dody purnomo,free parking donk...... cos biasanya fasum itu kudu wara wiri..... masa iya berkali kali parking nya,1,2023-08-15
kantor pos pusat surabaya kebonrojo,andika sinta novela,"pelayanan kadang bagus, kadang tidak. paket sy sudah 2 minggu lebih belum juga di kirim ke kota tujuan.",1,2021-08-15
kantor pos pusat surabaya kebonrojo,mister aziz,telpon malah d reject berkali kali. kepotong puksa pula. pelayanan macam apa! bubarin ajalah nih pos indonesia,1,2020-08-15
kantor pos pusat surabaya kebonrojo,wayan meila,"jenis pelayanan banyak, letak strategis dekat perkantoran, tempat grosir & belanja, sekolah dan permukiman. gedung cukup luas dan nyaman.",5,2019-08-15
kantor pos pusat surabaya kebonrojo,wi wik,bisa bayar segala tagihan di sini..rekening listrik..pdam..telpon...juga segala cicilan / finance... ayoo ke kantor pos,4,2018-08-15
kantor pos pusat surabaya kebonrojo,maha nanta,"tempat nya besar dan tidak terlalu ramai pas sore nya,  lokasinya strategis dekat stasiun sby kota,  dan cocok untuk para filateli.",4,2019-08-15
kantor pos pusat surabaya kebonrojo,jan kapitan,kantor pos kebunrojo surabaya adalah kantor pos utama yang bangunannya sejak jaman belanda atau dibangun sekitar tahun 1930.,3,2018-08-15
kantor pos pusat surabaya kebonrojo,intan kusumawardhani,"saya mencoba telpon berkali- kali, tapi hanya diangkat langsung ditutup. saya lihat dari ulasan banyak orang mengalami hal yang sama. apa tidak sebaiknya diadakan perbaikan sistem?",1,2022-08-15
kantor pos pusat surabaya kebonrojo,wid dwi bowo,di kantor pos ini mau bayar apa saja bisa. listrik. pdam. angsuran mobil acc. angsuran motor dll.,5,2021-08-15
kantor pos pusat surabaya kebonrojo,rini susilowati,security di pos belakang yang ngasih nomer antrian ambil blt galak ibu saya di bentak2,1,2023-08-15
kantor pos pusat surabaya kebonrojo,rani khoir,"pegawai di kounternya gak ada senyumnya sama sekali, tapi yah maklum, capek kali ya, apalagi tempatnya panas seperti itu.

suka gedungnya!",4,2019-08-15
kantor pos pusat surabaya kebonrojo,mala sari,payah ...barang sudah diantar tapi dana belum juga di setor ke akun giro pos mobile..dc kantor pos surabaya utara,1,2021-08-15
kantor pos pusat surabaya kebonrojo,cristian chucky,pengiriman sangat lambat katanya jawa ke merauke cuma 6-8 hari ini sudah 13 hari belum juga datang paket saya,1,2020-08-15
kantor pos pusat surabaya kebonrojo,w marlintho,mengetahui sejarah bangsa indonesia melalui perjalanan pos indonesia. tempat yang bersejarah dan begitu menarik pandangan mata kita,5,2020-08-15
kantor pos pusat surabaya kebonrojo,riano aripuja,hanya beli materaiii harus antri 10 orang cuiuui....ampun kantor pos....apa ga tambah sepiiii,1,2020-08-15
kantor pos pusat surabaya kebonrojo,inanta indra pradana,"salah satu gedung bersejarah di surabaya, dulunya adalah sebuah sekolah dan soekarno pernah mengenyam pendidikan disitu",5,2016-08-15
kantor pos pusat surabaya kebonrojo,fandy franciscus,"kalo mau ambil str ke bagian pengambilan kiriman liar negeri, proses cepat dan mudah",4,2018-08-15
kantor pos pusat surabaya kebonrojo,defrian hidayat,"satpam ramah, pelayan ramah
sayang tidak ada fotokopian disini, jadi jauh kalo mau fotokopi",5,2022-08-15
kantor pos pusat surabaya kebonrojo,christian jaya,"bangunan luas, tapi di dalamnya sepi. bangunan bagus otentik bersejarah",4,2023-08-15
kantor pos pusat surabaya kebonrojo,alif rafa,bagunannya keren abis. salah satu icon juga di surabaya. panyak yang bilang juga sebagai kantor pos besar.,5,2017-08-15
kantor pos pusat surabaya kebonrojo,alin,paket saya dari tgl 14 sudah disana sampai 20 gak dihubungi... saya telfon gabisa. dikirim juga enggak. maunya apasi.,1,2019-08-15
kantor pos pusat surabaya kebonrojo,fransiska dewi,"pelayanan apa yg kalian kasih ini. no telp sudah tertera d situ tapi tidk bisa d hubungi.
pas giliran tersambung,  ga d angkat.
jelek kali pn.",1,2020-08-15
kantor pos pusat surabaya kebonrojo,danissa hanum ardhyni,"udah sepi, gak kayak dulu. kesini hanya beli materai. masih sempet lihat berbagai macam prangko dari jaman ke jaman",4,2020-08-15
kantor pos pusat surabaya kebonrojo,ollan intani,"paket saya seringn hilang di sini dan pegawainya pelayananya kurang ramah dan kurang bertanggung jawab,",1,2022-08-15
kantor pos pusat surabaya kebonrojo,ravita kitchen,ditelfon gak ada yg diangkat .. parah banget .. sumpah nyesel aku kirim .. paketan 2 minggu belum tiba ..,1,2020-08-15
kantor pos pusat surabaya kebonrojo,muhamad yusuf,"tidak ramah, kalau bukan karena status bumn tempat ini sudah tutup sejak lama.",1,2023-08-15
kantor pos pusat surabaya kebonrojo,dapoer de bien,tmpt yg pling cpat playanannya n puas krna ud sering dpt tfan dr kluarga yg tinggal dluar negeri ..,4,2022-08-15
kantor pos pusat surabaya kebonrojo,sugawonos79 animarbeimarfa,gedung tua yang masih gagah dan kokoh...nuansa eropa belanda bila berada di kantor pos ini.,5,2020-08-15
kantor pos pusat surabaya kebonrojo,thomas pascal,"ada yang tahu ? tgl merah buka minggu, idul adha buka atau tidak ya ? mau kirim pos express nih ?",5,2019-08-15
kantor pos pusat surabaya kebonrojo,choirul anam,mantap,5,2025-07-18
kantor pos pusat surabaya kebonrojo,antonius mario satria h.,as always kalau model pemerintah atau kantor yg negeri begini selalu pelayanannya eh 🤮 …,1,2021-08-15
kantor pos pusat surabaya kebonrojo,viy,"setidaknya paket yang saya beli dari luar negri sampai dengan selamat, terima kasih pak pos",4,2020-08-15
kantor pos pusat surabaya kebonrojo,gilbert josua,"pelayanan sudah semakin membaik, ndak kalah sama jasa ekspedisi swasta",5,2021-08-15
kantor pos pusat surabaya kebonrojo,memory medley love song,masuk kantor pos surabaya akan teringat masa lampau khususnya perjuangan arek surabaya,5,2022-08-15
kantor pos pusat surabaya kebonrojo,andik sulistiono,"tempat nyaman, parkiran luas, kantor pos ini merupakan kantor pos lama yg besar di surabaya",5,2019-08-15
kantor pos pusat surabaya kebonrojo,ahmad irfan aw,kontor pos bagunan lama dan bersejarah. kemungkinan yang terbesar di surabaya. tersedia banyak loket,5,2017-08-15
kantor pos pusat surabaya kebonrojo,natalie fanie,"ada paket dar ponorogo, bkn'nya diantar, malah suruh ambil ke kantor pos",1,2018-08-15
kantor pos pusat surabaya kebonrojo,putri hid,untuk pengambilan uang kiriman western union batas waktu sampai jam berapa kak?,5,2022-08-15
kantor pos pusat surabaya kebonrojo,aray mahfud,"tempat luas, loket banyak. nuansa bangunan clasic serta artistic",5,2022-08-15
kantor pos pusat surabaya kebonrojo,farauk tiaroki,maret 2023 kondisi kantor pos masih dalam tahap renovasi,5,2023-08-15
kantor pos pusat surabaya kebonrojo,ideakreasi,kantor pos yg memiliki nilai historiy of surabaya.  merupakan bangunan cagar budaya,5,2019-08-15
kantor pos pusat surabaya kebonrojo,dr kabel (one stop online video),"kantor pos pusat surabaya, customer service pelayanan sangat banyak, petugas ramah ,",5,2018-08-15
kantor pos pusat surabaya kebonrojo,romy yudianto bunadi,"pelayanan paket sangat lambat sekali, kadang petugas hanya 1",1,2022-08-15
kantor pos pusat surabaya kebonrojo,rijaalfa,kantor pos yang luas sekali dengan banyak macam layanan.,4,2022-08-15
kantor pos pusat surabaya kebonrojo,mask rider,gedung tua kantor pos yg masih terjaga baik... adem dalamnya...,5,2019-08-15
kantor pos pusat surabaya kebonrojo,filla dewa,kirim paket dari bojomegoro ke surabaya malah di suruh ambil sendiri paketnya sama kurirnya,1,2020-08-15
kantor pos pusat surabaya kebonrojo,stefen laks,"telfun pusat keluhan diangkat langsung dimatiin dong, gak niat kerja pelayanan buruk",1,2022-08-15
kantor pos pusat surabaya kebonrojo,anime x nokia,"sekarang kalo mau kirim paket dari kode booking bukalapak harus kesini,",5,2020-08-15
kantor pos pusat surabaya kebonrojo,wisnu issantoso,"perlu tambahan koleksi kartu pos.
pelayanan sudah okey",4,2021-08-15
kantor pos pusat surabaya kebonrojo,alvin z,"cs kasih nomor wa, ga ada yang respon. kerja ga becus. di kantor jangan nongkrong aja",1,2021-08-15
kantor pos pusat surabaya kebonrojo,nia fitriani rizky,"bikin nomor antrian dong, biar ga berantakan",3,2023-08-15
kantor pos pusat surabaya kebonrojo,andreas sinaga,arsitektur bangunan peninggalan zaman belanda yg masih terawat.,5,2020-08-15
kantor pos pusat surabaya kebonrojo,bagus setiawan,"bagus pelayanannya, apalagi saat bagi-bagi bansos tunai hehehe. just kidding",5,2020-08-15
kantor pos pusat surabaya kebonrojo,arsyi firmansyah,tempat ini adalah kantor pos tertua di kota surabaya. dan di tempat ini juga terdapat sepeda tua,4,2018-08-15
kantor pos pusat surabaya kebonrojo,gudang cuan,nomor telfon gak ada yg aktif ini gakpernah bayar telpon apa gimana,1,2023-08-15
kantor pos pusat surabaya kebonrojo,siti mumunah,"paket udah dari tgl 5 sampai sekarang kok gak datang""",1,2021-08-15
kantor pos pusat surabaya kebonrojo,ricoaldin pati sirait,sepeda motor saya sampai tujuan dengan kondisi rem tangan patah,1,2019-08-15
kantor pos pusat surabaya kebonrojo,rustami rusli,"kantor pos surabaya yang terburuk,, semuanya !! ga ada yg bisa di telp sama sekali,, paket kilat dtimbun  berbulan2,, payah banget!!!",1,2019-08-15
kantor pos pusat surabaya kebonrojo,timbul wahyudi,"pihak cs, bilang, 3hri dkirim.
tpi skrang uda lbih dri seminggu...",2,2021-08-15
kantor pos pusat surabaya kebonrojo,pri hinkap,tempat favorit untuk berkirim paket ke luar kota. tarifnya super murah...,5,2018-08-15
kantor pos pusat surabaya kebonrojo,dody luhansa,suka gedungnya. bener gedungnya tua banget tapi nyaman banget rasanya. dulu sering banget kesini.,5,2018-08-15
kantor pos pusat surabaya kebonrojo,muhammad ulhaq,lahan parkir luas dan loket pelayanan cukup banyak,4,2023-08-15
kantor pos pusat surabaya kebonrojo,akhmad fajar,termasuk bangunan peninggalan era belanda th.1930-an,4,2017-08-15
kantor pos pusat surabaya kebonrojo,maria liana,"kapok sy pakai pos,,,mending cari ekspedisi lain yg lebih bagus,,,,,",1,2020-08-15
kantor pos pusat surabaya kebonrojo,arif masruri,apa kantor pos ini masih buka loker buat tim orange?,5,2021-08-15
kantor pos pusat surabaya kebonrojo,z co,kantor pos yang dibangun pada masa penjajahan belanda,5,2017-08-15
kantor pos pusat surabaya kebonrojo,pba,"pelayanan ramah, tempat bersih sekali,parkiran luas",5,2022-08-15
kantor pos pusat surabaya kebonrojo,iswanto eko,gedung kantor pos dengan gaya arsitektur klasik khas belanda.,4,2022-08-15
kantor pos pusat surabaya kebonrojo,hanifa cicilia,buruk! keterangan paket sudah diterima. tapi yg bersangkutan tidak menerima barang!!!!!,1,2019-08-15
kantor pos pusat surabaya kebonrojo,zahir,salah satu bangunan bersejarah yang cukup ikonik di kota surabaya,5,2022-08-15
kantor pos pusat surabaya kebonrojo,romy arya,"jayalah bumn indonesia, kalian harus mampu bersaing secara sehat",5,2020-08-15
kantor pos pusat surabaya kebonrojo,roni yoes,salah satu gedung peninggalan belanda yg kokoh kuat,5,2016-08-15
kantor pos pusat surabaya kebonrojo,natalia cristiani,servis memuaskan petugas ramah dan sangat membantu,5,2023-08-15
kantor pos pusat surabaya kebonrojo,dian calleia,tidak ada bintang lebih rendah lagi selain bintang 1,1,2021-08-15
kantor pos pusat surabaya kebonrojo,maulana prada,"dari tgl 22 sampai sekarang belum sampai juga ,,di lempar kesana kesini..",2,2021-08-15
kantor pos pusat surabaya kebonrojo,anwar raihan,pelayanan kirim barang keluar negri agak lambat,3,2021-08-15
